Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,62.00,326,20212.00,11521.00,57%,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,54.00,243,13122.00,6430.00,49%,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,50.00,231,11550.00,4620.00,40%,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,44.00,233,10252.00,4203.00,41%,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,51.00,225,11475.00,5279.00,46%,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Women's Apparel,58.00,278,16124.00,9836.00,61%,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,51.00,287,14637.00,8489.00,58%,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,48.00,223,10704.00,5138.00,48%,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,38.00,196,7448.00,2905.00,39%,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,39.00,210,8190.00,3276.00,40%,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Men's Apparel,48.00,175,8400.00,3864.00,46%,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Women's Apparel,52.00,232,12064.00,7238.00,60%,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,50.00,244,12200.00,7320.00,60%,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,42.00,208,8736.00,4368.00,50%,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,41.00,176,7216.00,2814.00,39%,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,41.00,176,7216.00,2886.00,40%,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Men's Apparel,52.00,189,9828.00,4717.00,48%,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Women's Apparel,56.00,225,12600.00,8190.00,65%,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,50.00,278,13900.00,7923.00,57%,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,44.00,188,8272.00,3722.00,45%,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,43.00,202,8686.00,3040.00,35%,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,53.00,225,11925.00,5009.00,42%,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,66.00,196,12936.00,6080.00,47%,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Women's Apparel,74.00,206,15244.00,9604.00,63%,Online
Foot Locker,1185732,12/5/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,67.00,290,19430.00,11658.00,60%,Online
Foot Locker,1185732,12/5/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,58.00,219,12702.00,5716.00,45%,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,56.00,215,12040.00,4214.00,35%,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,59.00,194,11446.00,5151.00,45%,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,Men's Apparel,66.00,225,14850.00,6683.00,45%,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,Women's Apparel,68.00,228,15504.00,9302.00,60%,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,33.00,231,7623.00,3812.00,50%,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,34.00,181,6154.00,3077.00,50%,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,24.00,189,4536.00,2449.00,54%,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,29.00,173,5017.00,2759.00,55%,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,42.00,156,6552.00,3014.00,46%,Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Women's Apparel,34.00,196,6664.00,4265.00,64%,Online
Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,34.00,263,8942.00,4471.00,50%,Online
Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,34.00,188,6392.00,3068.00,48%,Online
Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,23.00,169,3887.00,2138.00,55%,Online
Sports Direct,1185732,2/4/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,29.00,142,4118.00,2059.00,50%,Online
Sports Direct,1185732,2/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,44.00,180,7920.00,3960.00,50%,Online
Sports Direct,1185732,2/4/2021,Southeast,North Carolina,Charlotte,Women's Apparel,29.00,203,5887.00,3532.00,60%,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,28.00,276,7728.00,4173.00,54%,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,29.00,150,4350.00,1958.00,45%,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,19.00,181,3439.00,1788.00,52%,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.00,124,3100.00,1674.00,54%,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,37.00,158,5846.00,2631.00,45%,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,27.00,169,4563.00,2829.00,62%,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,27.00,263,7101.00,3835.00,54%,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,28.00,155,4340.00,2040.00,47%,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.00,144,2880.00,1584.00,55%,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,24.00,140,3360.00,1814.00,54%,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,42.00,131,5502.00,2751.00,50%,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Women's Apparel,32.00,189,6048.00,3689.00,61%,Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,41.00,246,10086.00,5547.00,55%,Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,42.00,182,7644.00,3516.00,46%,Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,37.00,169,6253.00,3314.00,53%,Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,38.00,150,5700.00,3078.00,54%,Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,46.00,150,6900.00,3381.00,49%,Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,51.00,203,10353.00,6419.00,62%,Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,46.00,238,10948.00,6021.00,55%,Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,42.00,182,7644.00,3593.00,47%,Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,47.00,169,7943.00,4289.00,54%,Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,49.00,169,8281.00,4223.00,51%,Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,61.00,163,9943.00,4872.00,49%,Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Women's Apparel,67.00,231,15477.00,9286.00,60%,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,60.00,294,17640.00,8820.00,50%,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,58.00,224,12992.00,6496.00,50%,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,53.00,196,10388.00,5713.00,55%,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,52.00,203,10556.00,5384.00,51%,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,59.00,182,10738.00,5262.00,49%,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,64.00,263,16832.00,10604.00,63%,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,61.00,308,18788.00,9958.00,53%,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,58.00,200,11600.00,5220.00,45%,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,54.00,210,11340.00,6010.00,53%,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,44.00,182,8008.00,4244.00,53%,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,53.00,176,9328.00,4477.00,48%,Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Women's Apparel,54.00,231,12474.00,7983.00,64%,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,53.00,250,13250.00,6890.00,52%,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,49.00,181,8869.00,4435.00,50%,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,28.00,175,4900.00,2499.00,51%,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,28.00,150,4200.00,2100.00,50%,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,38.00,156,5928.00,2727.00,46%,Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,41.00,203,8323.00,5077.00,61%,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,42.00,245,10290.00,5557.00,54%,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33.00,196,6468.00,2975.00,46%,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,34.00,150,5100.00,2601.00,51%,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,34.00,160,5440.00,2938.00,54%,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,42.00,149,6258.00,2941.00,47%,Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Women's Apparel,48.00,176,8448.00,5322.00,63%,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,44.00,215,9460.00,5203.00,55%,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,32.00,195,6240.00,2933.00,47%,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,38.00,167,6346.00,3427.00,54%,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55.00,163,8965.00,4572.00,51%,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,72.00,163,11736.00,5751.00,49%,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Women's Apparel,72.00,210,15120.00,9677.00,64%,Online
Sports Direct,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,64.00,244,15616.00,7964.00,51%,Online
Sports Direct,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,55.00,202,11110.00,5000.00,45%,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.00,218,11990.00,6115.00,51%,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55.00,196,10780.00,5821.00,54%,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,65.00,169,10985.00,5383.00,49%,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,69.00,225,15525.00,10091.00,65%,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,32.00,194,6208.00,3228.00,52%,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33.00,150,4950.00,2475.00,50%,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,24.00,167,4008.00,2164.00,54%,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,29.00,123,3567.00,1855.00,52%,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Apparel,44.00,128,5632.00,2816.00,50%,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Apparel,32.00,173,5536.00,3598.00,65%,Online
Amazon,1185732,2/11/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,32.00,231,7392.00,3696.00,50%,Online
Amazon,1185732,2/11/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33.00,143,4719.00,2360.00,50%,Online
Amazon,1185732,2/11/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,23.00,158,3634.00,1817.00,50%,Online
Amazon,1185732,2/11/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,29.00,101,2929.00,1465.00,50%,Online
Amazon,1185732,2/11/2021,Midwest,Ohio,Columbus,Men's Apparel,41.00,122,5002.00,2301.00,46%,Online
Amazon,1185732,2/11/2021,Midwest,Ohio,Columbus,Women's Apparel,29.00,143,4147.00,2530.00,61%,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,27.00,231,6237.00,3243.00,52%,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,27.00,126,3402.00,1531.00,45%,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,20.00,124,2480.00,1314.00,53%,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,24.00,98,2352.00,1223.00,52%,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Men's Apparel,37.00,113,4181.00,2049.00,49%,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Women's Apparel,28.00,128,3584.00,2186.00,61%,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Men's Street Footwear,28.00,218,6104.00,3357.00,55%,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,28.00,111,3108.00,1523.00,49%,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Women's Street Footwear,19.00,106,2014.00,1067.00,53%,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,24.00,102,2448.00,1224.00,50%,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Men's Apparel,42.00,101,4242.00,1994.00,47%,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Women's Apparel,34.00,137,4658.00,3028.00,65%,Online
Amazon,1185732,5/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,42.00,207,8694.00,4347.00,50%,Online
Amazon,1185732,5/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,44.00,135,5940.00,2911.00,49%,Online
Amazon,1185732,5/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,39.00,143,5577.00,2844.00,51%,Online
Amazon,1185732,5/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,38.00,123,4674.00,2571.00,55%,Online
Amazon,1185732,5/9/2021,Midwest,Ohio,Columbus,Men's Apparel,49.00,126,6174.00,2840.00,46%,Online
Amazon,1185732,5/9/2021,Midwest,Ohio,Columbus,Women's Apparel,53.00,143,7579.00,4851.00,64%,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Men's Street Footwear,49.00,232,11368.00,6025.00,53%,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,41.00,138,5658.00,2603.00,46%,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Women's Street Footwear,49.00,142,6958.00,3757.00,54%,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,49.00,140,6860.00,3499.00,51%,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Men's Apparel,62.00,150,9300.00,4371.00,47%,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Women's Apparel,64.00,196,12544.00,7777.00,62%,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,63.00,252,15876.00,8256.00,52%,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,56.00,195,10920.00,5132.00,47%,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,51.00,173,8823.00,4500.00,51%,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,53.00,152,8056.00,4350.00,54%,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Men's Apparel,59.00,154,9086.00,4180.00,46%,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Apparel,69.00,181,12489.00,7868.00,63%,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Men's Street Footwear,61.00,228,13908.00,6954.00,50%,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,58.00,195,11310.00,5203.00,46%,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Women's Street Footwear,53.00,150,7950.00,4055.00,51%,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,41.00,158,6478.00,3304.00,51%,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Men's Apparel,50.00,135,6750.00,3308.00,49%,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Women's Apparel,54.00,169,9126.00,5567.00,61%,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,50.00,225,11250.00,6075.00,54%,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,47.00,173,8131.00,3822.00,47%,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,23.00,138,3174.00,1746.00,55%,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,24.00,113,2712.00,1383.00,51%,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Men's Apparel,32.00,122,3904.00,1874.00,48%,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Women's Apparel,37.00,138,5106.00,3166.00,62%,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Men's Street Footwear,36.00,210,7560.00,3931.00,52%,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,29.00,138,4002.00,1881.00,47%,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Women's Street Footwear,27.00,106,2862.00,1517.00,53%,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,29.00,112,3248.00,1656.00,51%,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Men's Apparel,37.00,116,4292.00,1974.00,46%,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Women's Apparel,38.00,147,5586.00,3519.00,63%,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Men's Street Footwear,34.00,169,5746.00,2988.00,52%,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,24.00,140,3360.00,1512.00,45%,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Women's Street Footwear,32.00,116,3712.00,1856.00,50%,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,59.00,135,7965.00,3983.00,50%,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Men's Apparel,76.00,138,10488.00,5139.00,49%,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Women's Apparel,74.00,167,12358.00,7909.00,64%,Online
Amazon,1185732,12/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,70.00,231,16170.00,8085.00,50%,Online
Amazon,1185732,12/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,60.00,181,10860.00,5104.00,47%,Online
West Gear,1185732,12/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,59.00,161,9499.00,4939.00,52%,Online
